date,region,category,ticket_count
2026-03-28,North Region,shipping_query,25
2026-03-28,North Region,return_request,14
2026-03-28,North Region,other,45
2026-03-29,East Region,checkout_error,11
2026-03-29,East Region,shipping_query,13
2026-03-29,East Region,return_request,15
2026-03-29,East Region,other,24
2026-03-29,North Region,checkout_error,7
2026-03-29,North Region,shipping_query,16
2026-03-29,North Region,return_request,7
2026-03-29,North Region,other,33
2026-03-30,East Region,checkout_error,9
2026-03-30,East Region,shipping_query,16
2026-03-30,East Region,return_request,14
2026-03-30,East Region,other,39
2026-03-30,North Region,checkout_error,7
2026-03-30,North Region,shipping_query,19
2026-03-30,North Region,return_request,10
2026-03-30,North Region,other,34
2026-03-31,East Region,checkout_error,7
2026-03-31,East Region,shipping_query,25
2026-03-31,East Region,return_request,11
2026-03-31,East Region,other,39
2026-03-31,North Region,checkout_error,10
2026-03-31,North Region,shipping_query,29
2026-03-31,North Region,return_request,15
2026-03-31,North Region,other,44
2026-04-01,East Region,checkout_error,9
2026-04-01,East Region,shipping_query,21
2026-04-01,East Region,return_request,18
2026-04-01,East Region,other,36
2026-04-01,North Region,checkout_error,9
2026-04-01,North Region,shipping_query,16
2026-04-01,North Region,return_request,16
2026-04-01,North Region,other,40
2026-04-02,East Region,checkout_error,8
2026-04-02,East Region,shipping_query,17
2026-04-02,East Region,return_request,11
2026-04-02,East Region,other,31
2026-04-02,North Region,checkout_error,5
2026-04-02,North Region,shipping_query,19
2026-04-02,North Region,return_request,13
2026-04-02,North Region,other,38
2026-04-03,East Region,checkout_error,5
2026-04-03,East Region,shipping_query,27
2026-04-03,East Region,return_request,13
2026-04-03,East Region,other,30
2026-04-03,North Region,checkout_error,8
2026-04-03,North Region,shipping_query,21
2026-04-03,North Region,return_request,13
2026-04-03,North Region,other,33
2026-04-04,East Region,checkout_error,9
2026-04-04,East Region,shipping_query,20
2026-04-04,East Region,return_request,16
2026-04-04,East Region,other,37
2026-04-04,North Region,checkout_error,7
2026-04-04,North Region,shipping_query,16
2026-04-04,North Region,return_request,17
2026-04-04,North Region,other,34
2026-04-05,East Region,checkout_error,6
2026-04-05,East Region,shipping_query,16
2026-04-05,East Region,return_request,15
2026-04-05,East Region,other,36
2026-04-05,North Region,checkout_error,8
2026-04-05,North Region,shipping_query,21
2026-04-05,North Region,return_request,17
2026-04-05,North Region,other,29
2026-04-06,East Region,checkout_error,6
2026-04-06,East Region,shipping_query,25
2026-04-06,East Region,return_request,11
2026-04-06,East Region,other,33
2026-04-06,North Region,checkout_error,7
2026-04-06,North Region,shipping_query,15
2026-04-06,North Region,return_request,14
2026-04-06,North Region,other,34
2026-04-07,East Region,checkout_error,9
2026-04-07,East Region,shipping_query,25
2026-04-07,East Region,return_request,14
2026-04-07,East Region,other,38
2026-04-07,North Region,checkout_error,4
2026-04-07,North Region,shipping_query,23
2026-04-07,North Region,return_request,19
2026-04-07,North Region,other,25
2026-04-08,East Region,checkout_error,6
2026-04-08,East Region,shipping_query,27
2026-04-08,East Region,return_request,13
2026-04-08,East Region,other,33
2026-04-08,North Region,checkout_error,8
2026-04-08,North Region,shipping_query,23
2026-04-08,North Region,return_request,15
2026-04-08,North Region,other,36
2026-04-09,East Region,checkout_error,7
2026-04-09,East Region,shipping_query,19
2026-04-09,East Region,return_request,9
2026-04-09,East Region,other,46
2026-04-09,North Region,checkout_error,10
2026-04-09,North Region,shipping_query,20
2026-04-09,North Region,return_request,11
2026-04-09,North Region,other,34
2026-04-10,East Region,checkout_error,7
2026-04-10,East Region,shipping_query,20
2026-04-10,East Region,return_request,15
2026-04-10,East Region,other,27
2026-04-10,North Region,checkout_error,10
2026-04-10,North Region,shipping_query,24
2026-04-10,North Region,return_request,9
2026-04-10,North Region,other,38
2026-04-11,East Region,checkout_error,10
2026-04-11,East Region,shipping_query,14
2026-04-11,East Region,return_request,14
2026-04-11,East Region,other,27
2026-04-11,North Region,checkout_error,12
2026-04-11,North Region,shipping_query,14
2026-04-11,North Region,return_request,14
2026-04-11,North Region,other,32
2026-04-12,East Region,checkout_error,8
2026-04-12,East Region,shipping_query,18
2026-04-12,East Region,return_request,13
2026-04-12,East Region,other,50
2026-04-12,North Region,checkout_error,8
2026-04-12,North Region,shipping_query,20
2026-04-12,North Region,return_request,11
2026-04-12,North Region,other,31
2026-04-13,East Region,checkout_error,3
2026-04-13,East Region,shipping_query,24
2026-04-13,East Region,return_request,11
2026-04-13,East Region,other,39
2026-04-13,North Region,checkout_error,5
2026-04-13,North Region,shipping_query,27
2026-04-13,North Region,return_request,17
2026-04-13,North Region,other,33
2026-04-14,East Region,checkout_error,11
2026-04-14,East Region,shipping_query,20
2026-04-14,East Region,return_request,9
2026-04-14,East Region,other,26
2026-04-14,North Region,checkout_error,8
2026-04-14,North Region,shipping_query,12
2026-04-14,North Region,return_request,18
2026-04-14,North Region,other,28
2026-04-15,East Region,checkout_error,8
2026-04-15,East Region,shipping_query,23
2026-04-15,East Region,return_request,19
2026-04-15,East Region,other,37
2026-04-15,North Region,checkout_error,10
2026-04-15,North Region,shipping_query,17
2026-04-15,North Region,return_request,14
2026-04-15,North Region,other,32
2026-04-16,East Region,checkout_error,10
2026-04-16,East Region,shipping_query,27
2026-04-16,East Region,return_request,13
2026-04-16,East Region,other,35
2026-04-16,North Region,checkout_error,10
2026-04-16,North Region,shipping_query,17
2026-04-16,North Region,return_request,22
2026-04-16,North Region,other,49
2026-04-17,East Region,checkout_error,5
2026-04-17,East Region,shipping_query,27
2026-04-17,East Region,return_request,12
2026-04-17,East Region,other,24
2026-04-17,North Region,checkout_error,9
2026-04-17,North Region,shipping_query,16
2026-04-17,North Region,return_request,13
2026-04-17,North Region,other,33
2026-04-18,East Region,checkout_error,4
2026-04-18,East Region,shipping_query,16
2026-04-18,East Region,return_request,12
2026-04-18,East Region,other,30
2026-04-18,North Region,checkout_error,6
2026-04-18,North Region,shipping_query,18
2026-04-18,North Region,return_request,15
2026-04-18,North Region,other,37
2026-04-19,East Region,checkout_error,7
2026-04-19,East Region,shipping_query,20
2026-04-19,East Region,return_request,13
2026-04-19,East Region,other,33
2026-04-19,North Region,checkout_error,4
2026-04-19,North Region,shipping_query,22
2026-04-19,North Region,return_request,10
2026-04-19,North Region,other,31
2026-04-20,East Region,checkout_error,10
2026-04-20,East Region,shipping_query,25
2026-04-20,East Region,return_request,13
2026-04-20,East Region,other,30
2026-04-20,North Region,checkout_error,7
2026-04-20,North Region,shipping_query,21
2026-04-20,North Region,return_request,18
2026-04-20,North Region,other,42
2026-04-21,East Region,checkout_error,5
2026-04-21,East Region,shipping_query,21
2026-04-21,East Region,return_request,10
2026-04-21,East Region,other,39
2026-04-21,North Region,checkout_error,8
2026-04-21,North Region,shipping_query,22
2026-04-21,North Region,return_request,14
2026-04-21,North Region,other,44
2026-04-22,East Region,checkout_error,8
2026-04-22,East Region,shipping_query,19
2026-04-22,East Region,return_request,11
2026-04-22,East Region,other,35
2026-04-22,North Region,checkout_error,9
2026-04-22,North Region,shipping_query,19
2026-04-22,North Region,return_request,14
2026-04-22,North Region,other,32
2026-04-23,East Region,checkout_error,8
2026-04-23,East Region,shipping_query,24
2026-04-23,East Region,return_request,13
2026-04-23,East Region,other,38
2026-04-23,North Region,checkout_error,6
2026-04-23,North Region,shipping_query,18
2026-04-23,North Region,return_request,11
2026-04-23,North Region,other,31
2026-04-24,East Region,checkout_error,8
2026-04-24,East Region,shipping_query,16
2026-04-24,East Region,return_request,10
2026-04-24,East Region,other,31
2026-04-24,North Region,checkout_error,11
2026-04-24,North Region,shipping_query,25
2026-04-24,North Region,return_request,12
2026-04-24,North Region,other,33
2026-04-25,East Region,checkout_error,11
2026-04-25,East Region,shipping_query,20
2026-04-25,East Region,return_request,16
2026-04-25,East Region,other,36
2026-04-25,North Region,checkout_error,4
2026-04-25,North Region,shipping_query,15
2026-04-25,North Region,return_request,15
2026-04-25,North Region,other,28
2026-04-26,East Region,checkout_error,4
2026-04-26,East Region,shipping_query,16
2026-04-26,East Region,return_request,19
2026-04-26,East Region,other,32
2026-04-26,North Region,checkout_error,9
2026-04-26,North Region,shipping_query,26
2026-04-26,North Region,return_request,7
2026-04-26,North Region,other,30
2026-04-27,East Region,checkout_error,6
2026-04-27,East Region,shipping_query,19
2026-04-27,East Region,return_request,14
2026-04-27,East Region,other,39
2026-04-27,North Region,checkout_error,7
2026-04-27,North Region,shipping_query,24
2026-04-27,North Region,return_request,13
2026-04-27,North Region,other,34
2026-04-28,East Region,checkout_error,8
2026-04-28,East Region,shipping_query,24
2026-04-28,East Region,return_request,12
2026-04-28,East Region,other,39
2026-04-28,North Region,checkout_error,7
2026-04-28,North Region,shipping_query,24
2026-04-28,North Region,return_request,20
2026-04-28,North Region,other,35
2026-04-29,East Region,checkout_error,10
2026-04-29,East Region,shipping_query,25
2026-04-29,East Region,return_request,12
2026-04-29,East Region,other,33
2026-04-29,North Region,checkout_error,9
2026-04-29,North Region,shipping_query,24
2026-04-29,North Region,return_request,17
2026-04-29,North Region,other,37
2026-04-30,East Region,checkout_error,8
2026-04-30,East Region,shipping_query,25
2026-04-30,East Region,return_request,10
2026-04-30,East Region,other,28
2026-04-30,North Region,checkout_error,6
2026-04-30,North Region,shipping_query,29
2026-04-30,North Region,return_request,13
2026-04-30,North Region,other,41
2026-05-01,East Region,checkout_error,6
2026-05-01,East Region,shipping_query,19
2026-05-01,East Region,return_request,13
2026-05-01,East Region,other,44
2026-05-01,North Region,checkout_error,7
2026-05-01,North Region,shipping_query,30
2026-05-01,North Region,return_request,11
2026-05-01,North Region,other,32
2026-05-02,East Region,checkout_error,7
2026-05-02,East Region,shipping_query,20
2026-05-02,East Region,return_request,10
2026-05-02,East Region,other,40
2026-05-02,North Region,checkout_error,6
2026-05-02,North Region,shipping_query,25
2026-05-02,North Region,return_request,9
2026-05-02,North Region,other,37
2026-05-03,East Region,checkout_error,7
2026-05-03,East Region,shipping_query,18
2026-05-03,East Region,return_request,6
2026-05-03,East Region,other,27
2026-05-03,North Region,checkout_error,2
2026-05-03,North Region,shipping_query,18
2026-05-03,North Region,return_request,16
2026-05-03,North Region,other,31
2026-05-04,East Region,checkout_error,10
2026-05-04,East Region,shipping_query,24
2026-05-04,East Region,return_request,9
2026-05-04,East Region,other,47
2026-05-04,North Region,checkout_error,7
2026-05-04,North Region,shipping_query,23
2026-05-04,North Region,return_request,13
2026-05-04,North Region,other,38
2026-05-05,East Region,checkout_error,6
2026-05-05,East Region,shipping_query,14
2026-05-05,East Region,return_request,12
2026-05-05,East Region,other,35
2026-05-05,North Region,checkout_error,8
2026-05-05,North Region,shipping_query,22
2026-05-05,North Region,return_request,12
2026-05-05,North Region,other,33
2026-05-06,East Region,checkout_error,8
2026-05-06,East Region,shipping_query,19
2026-05-06,East Region,return_request,12
2026-05-06,East Region,other,29
2026-05-06,North Region,checkout_error,9
2026-05-06,North Region,shipping_query,22
2026-05-06,North Region,return_request,15
2026-05-06,North Region,other,43
2026-05-07,East Region,checkout_error,11
2026-05-07,East Region,shipping_query,14
2026-05-07,East Region,return_request,11
2026-05-07,East Region,other,38
2026-05-07,North Region,checkout_error,8
2026-05-07,North Region,shipping_query,17
2026-05-07,North Region,return_request,16
2026-05-07,North Region,other,42
2026-05-08,East Region,checkout_error,6
2026-05-08,East Region,shipping_query,14
2026-05-08,East Region,return_request,11
2026-05-08,East Region,other,40
2026-05-08,North Region,checkout_error,9
2026-05-08,North Region,shipping_query,18
2026-05-08,North Region,return_request,13
2026-05-08,North Region,other,34
2026-05-09,East Region,checkout_error,9
2026-05-09,East Region,shipping_query,21
2026-05-09,East Region,return_request,15
2026-05-09,East Region,other,25
2026-05-09,North Region,checkout_error,8
2026-05-09,North Region,shipping_query,23
2026-05-09,North Region,return_request,12
2026-05-09,North Region,other,40
2026-05-10,East Region,checkout_error,6
2026-05-10,East Region,shipping_query,21
2026-05-10,East Region,return_request,19
2026-05-10,East Region,other,30
2026-05-10,North Region,checkout_error,8
2026-05-10,North Region,shipping_query,17
2026-05-10,North Region,return_request,15
2026-05-10,North Region,other,35
2026-05-11,East Region,checkout_error,6
2026-05-11,East Region,shipping_query,15
2026-05-11,East Region,return_request,15
2026-05-11,East Region,other,29
2026-05-11,North Region,checkout_error,9
2026-05-11,North Region,shipping_query,27
2026-05-11,North Region,return_request,9
2026-05-11,North Region,other,29
